Height,Wind
143497,2147
143499,2153
143501,2157
143502,2161
143505,2165
143508,2169
143508,2189
143508,2197
143509,2201
143512,2205
143515,2209
143519,2213
143519,2223
143520,2227
143523,2231
143526,2235
143530,2239
143530,2249
143531,2253
143533,2258
143536,2262
143536,2271
143536,2277
143537,2281
143540,2285
143542,2290
143544,2296
143546,2300
143547,2304
143550,2308
143553,2312
143555,2318
143555,2324
143556,2328
143559,2332
143562,2336
143564,2342
143566,2346
143567,2350
143570,2354
143573,2358
143577,2362
143579,2366
143580,2370
143583,2374
143586,2378
143586,2442
143586,2465
143587,2469
143587,2476
143590,2480
143594,2484
143594,2496
143595,2500
143595,2511
143598,2515
143602,2519
143602,2529
143602,2537
143602,2544
143605,2548
143606,2555
143608,2559
143609,2563
143609,2572
143610,2578
143614,2582
143614,2591
143615,2595
143618,2599
143620,2604
143624,2608
143626,2612
143627,2616
143629,2621
143631,2626
143633,2632
143635,2636
143636,2640
143639,2644
143642,2648
143642,2666
143642,2672
143643,2676
143645,2681
143646,2687
143648,2693
143648,2701
143649,2705
143652,2709
143652,2716
143655,2721
143657,2725
143658,2729
143660,2734
143663,2738
143663,2747
143665,2751
143666,2755
143669,2759
143672,2763
143672,2778
143672,2788
143672,2794
143673,2800
143675,2805
143679,2809
143679,2819
143680,2823
143683,2827
143685,2832
143685,2846
143687,2850
143688,2854
143690,2859
143691,2865
143693,2871
143693,2877
143693,2884
143694,2890
143696,2895
143698,2901
143698,2910
143698,2917
143700,2922
143702,2927
143704,2933
143704,2939
143705,2943
143708,2947
143710,2952
143712,2958
143714,2962
143715,2966
143715,2979
143718,2983
143718,2997
143718,3007
143719,3011
143722,3015
143725,3019
143725,3039
143725,3045
143726,3049
143728,3054
143729,3060
143731,3066
143733,3070
143734,3074
143736,3079
143737,3085
143739,3091
143741,3095
143742,3099
143745,3103
143748,3107
143750,3113
143750,3123
143751,3127
143754,3131
143754,3138
143756,3144
143756,3150
143757,3154
143760,3158
143763,3162
143763,3172
143763,3178
143764,3182
143767,3186
143770,3190
143772,3196
143772,3209
143773,3213
143776,3217
143778,3222
143780,3228
143780,3236
143781,3240
143784,3244
143784,3251
143788,3255
143788,3265
143789,3269
143789,3278
143792,3282
143793,3289
143795,3293
143795,3300
143796,3306
143799,3310
143799,3318
143799,3326
143800,3330
143803,3334
143805,3339
143805,3348
143806,3353
143806,3358
143809,3362
143811,3367
143813,3373
143813,3382
143814,3386
143816,3391
143819,3395
143821,3401
143823,3405
143824,3409
143826,3414
143827,3420
143829,3426
143831,3430
143831,3438
143831,3445
143834,3449
143834,3462
143834,3469
143834,3474
143836,3479
143838,3484
143838,3492
143838,3498
143839,3502
143842,3506
143845,3510
143847,3516
143847,3529
143848,3533
143848,3541
143850,3546
143852,3552
143854,3556
143855,3560
143858,3564
143861,3568
143863,3574
143863,3586
143864,3590
143867,3594
143870,3598
143870,3608
143872,3612
143873,3616
143876,3620
143879,3624
143881,3630
143881,3638
143882,3642
143882,3650
143885,3654
143885,3663
143887,3667
143888,3671
143891,3675
143891,3682
143895,3686
143897,3690
143898,3694
143901,3698
143904,3702
143904,3710
143906,3714
143906,3720
143908,3725
143910,3730
143912,3736
143914,3740
143915,3744
143918,3748
143921,3752
143921,3762
143921,3768
143922,3772
143925,3776
143928,3780
143928,3790
143928,3796
143929,3800
143931,3805
143932,3811
143932,3819
143933,3824
143933,3829
143936,3833
143939,3837
143943,3841
143943,3853
143944,3857
143947,3861
143949,3866
143951,3872
143951,3878
143952,3882
143955,3886
143957,3891
143957,3905
143957,3911
143958,3915
143961,3919
143964,3923
143964,3940
143964,3946
143965,3950
143968,3954
143971,3958
143971,3966
143971,3972
143972,3976
143975,3980
143975,3987
143979,3991
143979,4001
143980,4005
143983,4009
143986,4013
143988,4019
143990,4023
143991,4027
143994,4031
143997,4035
144001,4039
144001,4049
144002,4053
144005,4057
144008,4061
144010,4067
144010,4073
144011,4077
144013,4082
144016,4086
144018,4092
144018,4102
144018,4108
144020,4113
144023,4117
144023,4125
144023,4138
144024,4142
144027,4146
144030,4150
144032,4156
144032,4176
144033,4180
144036,4184
144039,4188
144043,4192
144043,4204
144044,4208
144046,4213
144047,4219
144050,4224
144052,4228
144052,4237
144055,4241
144055,4252
144055,4262
144055,4273
144055,4278
144058,4282
144060,4287
144062,4293
144062,4304
144062,4312
144065,4316
144065,4326
144069,4330
144071,4334
144071,4345
144071,4355
144071,4362
144073,4368
144073,4374
144074,4378
144076,4383
144077,4389
144077,4399
144077,4405
144078,4409
144080,4414
144081,4420
144084,4425
144086,4429
144087,4433
144090,4437
144090,4444
144090,4463
144090,4469
144091,4473
144094,4477
144096,4482
144097,4489
144097,4500
144098,4504
144100,4509
144103,4513
144105,4519
144105,4525
144106,4529
144109,4533
144109,4540
144113,4544
144115,4548
144116,4552
144119,4556
144122,4560
144122,4579
144122,4585
144123,4589
144125,4594
144128,4598
144130,4604
144130,4615
144130,4621
144132,4626
144134,4631
144136,4637
144138,4641
144139,4645
144142,4649
144145,4653
144147,4659
144149,4663
144150,4667
144152,4672
144155,4676
144155,4685
144155,4693
144155,4698
144158,4702
144158,4709
144159,4716
144159,4722
144160,4726
144162,4731
144163,4737
144165,4743
144165,4751
144166,4755
144168,4760
144171,4764
144171,4773
144171,4781
144172,4785
144175,4789
144177,4794
144178,4801
144179,4806
144180,4810
144183,4814
144185,4819
144186,4826
144186,4837
144187,4841
144189,4846
144192,4850
144192,4859
144193,4864
144194,4868
144197,4872
144199,4877
144201,4883
144201,4889
144202,4893
144205,4897
144207,4902
144211,4906
144211,4916
144212,4920
144215,4924
144218,4928
144220,4934
144220,4940
144221,4944
144224,4948
144227,4952
144227,4971
144227,4977
144228,4981
144231,4985
144233,4990
144235,4996
144235,5004
144235,5010
144237,5015
144239,5020
144241,5026
144241,5034
144242,5038
144245,5042
144248,5046
144248,5062
144250,5066
144251,5070
144253,5075
144256,5079
144256,5087
144256,5093
144257,5097
144260,5101
144262,5106
144262,5116
144262,5122
144263,5126
144266,5130
144269,5134
144271,5140
144271,5153
144272,5157
144275,5161
144277,5166
144277,5183
144277,5189
144278,5193
144281,5197
144281,5208
144281,5218
144282,5223
144283,5227
144286,5231
144288,5236
144292,5240
144292,5250
144293,5254
144296,5258
144298,5263
144300,5269
144300,5280
144301,5284
144304,5288
144307,5292
144309,5298
144311,5302
144311,5310
144311,5317
144314,5321
144314,5329
144314,5336
144315,5340
144318,5344
144320,5349
144320,5360
144320,5366
144321,5370
144324,5374
144324,5381
144324,5392
144326,5396
144326,5402
144329,5406
144329,5414
144330,5421
144330,5429
144331,5433
144334,5437
144337,5441
144341,5445
144343,5449
144343,5461
144346,5465
144349,5469
144349,5477
144349,5494
144350,5498
144353,5502
144353,5509
144356,5514
144356,5523
144357,5527
144357,5535
144360,5539
144364,5543
144364,5553
144365,5557
144368,5561
144368,5568
144370,5574
144370,5581
144370,5586
144373,5590
144373,5597
144373,5608
144375,5612
144376,5616
144378,5621
144380,5626
144380,5634
144380,5640
144381,5644
144384,5648
144384,5655
144386,5661
144388,5665
144388,5673
144388,5680
144391,5684
144392,5691
144392,5698
144393,5702
144395,5707
144398,5711
144398,5720
144398,5726
144399,5730
144401,5735
144402,5741
144404,5747
144404,5753
144405,5757
144408,5761
144410,5766
144410,5775
144412,5779
144413,5783
144415,5788
144418,5792
144420,5798
144420,5809
144421,5813
144423,5818
144425,5823
144425,5839
144427,5843
144428,5847
144431,5851
144434,5855
144438,5859
144440,5863
144440,5875
144442,5880
144445,5884
144447,5890
144447,5896
144448,5900
144451,5904
144453,5909
144455,5915
144455,5924
144456,5928
144459,5932
144459,5939
144463,5943
144465,5947
144465,5958
144465,5968
144465,5975
144469,5979
144471,5983
144472,5987
144475,5991
144478,5995
144480,6001
144480,6022
144481,6026
144483,6031
144486,6035
144486,6044
144487,6049
144488,6053
144491,6057
144491,6064
144493,6070
144493,6076
144494,6080
144497,6084
144497,6091
144500,6096
144502,6100
144503,6104
144506,6108
144508,6113
144508,6122
144509,6127
144509,6134
144511,6139
144514,6143
144514,6152
144516,6156
144517,6160
144520,6164
144522,6169
144524,6175
144526,6179
144527,6183
144530,6187
144532,6192
144536,6196
144536,6216
144537,6220
144540,6224
144540,6231
144542,6237
144542,6243
144543,6247
144546,6251
144549,6255
144549,6265
144549,6271
144550,6275
144553,6279
144556,6283
144558,6289
144558,6295
144559,6299
144562,6303
144565,6307
144567,6313
144567,6319
144568,6323
144570,6328
144572,6333
144574,6339
144574,6345
144575,6349
144578,6353
144581,6357
144583,6363
144583,6380
144584,6384
144587,6388
144589,6393
144591,6399
144591,6407
144592,6411
144595,6415
144597,6420
144597,6432
144599,6436
144600,6440
144603,6444
144606,6448
144606,6458
144608,6462
144608,6470
144610,6475
144612,6480
144616,6484
144616,6496
144617,6500
144620,6504
144620,6511
144621,6518
144623,6522
144624,6526
144627,6530
144629,6535
144629,6549
144629,6555
144630,6559
144633,6563
144635,6568
144635,6577
144637,6581
144638,6585
144641,6589
144644,6593
144644,6608
144644,6619
144645,6623
144648,6627
144651,6631
144653,6637
144653,6649
144654,6653
144657,6657
144657,6664
144659,6670
144659,6677
144660,6681
144663,6685
144663,6692
144666,6697
144666,6704
144667,6708
144670,6712
144670,6723
144674,6727
144674,6741
144674,6752
144676,6757
144679,6761
144679,6775
144681,6779
144682,6783
144685,6787
144688,6791
144690,6797
144690,6805
144691,6809
144694,6813
144694,6820
144698,6824
144698,6832
144698,6838
144700,6843
144700,6850
144702,6856
144702,6862
144703,6866
144706,6870
144706,6877
144709,6882
144709,6889
144710,6893
144713,6897
144713,6904
144715,6910
144715,6918
144715,6924
144717,6929
144720,6933
144722,6939
144724,6943
144725,6947
144728,6951
144728,6958
144731,6963
144733,6967
144734,6971
144737,6975
144737,6982
144737,6997
144738,7002
144739,7006
144742,7010
144745,7014
144747,7020
144747,7034
144747,7040
144749,7045
144752,7049
144754,7055
144754,7074
144755,7078
144758,7082
144758,7089
144761,7094
144761,7102
144761,7108
144763,7113
144766,7117
144766,7125
144766,7135
144767,7139
144770,7143
144773,7147
144773,7160
144773,7170
144774,7174
144777,7178
144780,7182
144784,7186
144786,7190
144787,7194
144790,7198
144792,7203
144796,7207
144798,7211
144799,7215
144801,7220
144802,7226
144804,7232
144806,7236
144807,7240
144810,7244
144812,7249
144814,7255
144814,7261
144815,7265
144815,7275
144818,7279
144818,7290
144818,7297
144818,7302
144821,7306
144824,7310
144828,7314
144830,7318
144831,7322
144834,7326
144836,7331
144836,7359
144836,7365
144837,7369
144840,7373
144842,7378
144842,7387
144844,7391
144845,7395
144848,7399
144851,7403
144851,7418
144851,7424
144852,7428
144854,7433
144856,7438
144858,7444
144860,7448
144860,7456
144860,7463
144863,7467
144863,7481
144863,7488
144864,7492
144867,7496
144870,7500
144870,7513
144870,7519
144871,7523
144874,7527
144877,7531
144877,7541
144877,7551
144877,7557
144878,7563
144881,7567
144885,7571
144885,7581
144885,7589
144885,7596
144888,7600
144888,7608
144888,7615
144889,7619
144892,7623
144895,7627
144895,7635
144895,7645
144896,7649
144899,7653
144902,7657
144902,7670
144904,7674
144905,7678
144908,7682
144910,7687
144911,7694
144911,7701
144912,7705
144915,7709
144915,7716
144918,7721
144920,7725
144920,7734
144920,7742
144923,7746
144923,7755
144924,7760
144925,7764
144928,7768
144930,7773
144930,7783
144930,7789
144931,7793
144932,7799
144934,7804
144935,7811
144937,7815
144938,7819
144940,7824
144943,7828
144943,7837
144944,7842
144944,7847
144947,7851
144950,7855
144952,7861
144954,7865
144955,7869
144958,7873
144961,7877
144961,7898
144963,7902
144964,7906
144964,7918
144967,7922
144968,7929
144968,7936
144968,7941
144971,7945
144973,7950
144974,7957
144975,7962
144976,7966
144979,7970
144981,7975
144982,7982
144984,7986
144985,7990
144988,7994
144990,7999
144994,8003
144994,8013
144995,8017
144997,8022
145000,8026
145004,8030
145004,8042
145005,8046
145008,8050
145010,8055
145012,8061
145014,8065
145015,8069
145018,8073
145020,8078
145021,8085
145021,8102
145021,8107
145024,8111
145027,8115
145031,8119
145033,8123
145034,8127
145034,8143
145037,8147
145039,8153
145039,8162
145040,8166
145043,8170
145043,8177
145047,8181
145047,8189
145047,8195
145049,8200
145051,8205
145052,8212
145052,8227
145053,8231
145055,8236
145058,8240
145058,8249
145058,8255
145059,8259
145062,8263
145064,8268
145064,8279
145064,8285
145065,8289
145068,8293
145071,8297
145073,8303
145075,8307
145076,8311
145079,8315
145081,8320
145085,8324
145085,8334
145086,8338
145089,8342
145091,8347
145092,8354
145094,8358
145094,8365
145095,8371
145098,8375
145102,8379
145104,8383
145105,8387
145108,8391
145111,8395
145113,8401
145115,8405
145116,8409
145116,8418
145117,8424
145120,8429
145120,8437
145121,8441
145124,8445
145127,8449
145127,8462
145127,8470
145128,8474
145131,8478
145133,8483
145135,8489
145137,8493
145138,8497
145140,8502
145141,8508
145143,8514
145143,8522
145143,8528
145145,8533
145148,8537
145152,8541
145152,8553
145153,8557
145156,8561
145159,8565
145159,8586
145159,8592
145160,8596
145162,8601
145163,8607
145165,8613
145165,8621
145165,8627
145168,8631
145168,8639
145168,8647
145169,8652
145169,8657
145172,8661
145174,8666
145178,8670
145178,8680
145179,8684
145182,8688
145185,8692
145185,8700
145187,8704
145188,8708
145191,8712
145194,8716
145196,8722
145196,8734
145197,8738
145200,8742
145202,8747
145204,8753
145204,8761
145205,8765
145208,8769
145211,8773
145211,8783
145211,8789
145212,8793
145214,8798
145217,8802
145219,8808
145219,8818
145220,8822
145223,8826
145225,8831
145227,8837
145227,8843
145228,8847
145231,8851
145234,8855
145234,8865
145234,8871
145235,8875
145238,8879
145241,8883
145245,8887
145247,8891
145248,8895
145251,8899
145251,8906
145253,8912
145255,8916
145256,8920
145259,8924
145262,8928
145262,8971
145264,8975
145265,8979
145267,8984
145268,8990
145270,8996
145270,9004
145270,9010
145272,9015
145275,9019
145275,9029
145275,9035
145276,9039
145279,9043
145282,9047
145284,9053
145284,9059
145285,9063
145288,9067
145290,9072
145292,9078
145292,9084
145293,9088
145296,9092
145299,9096
145303,9100
145303,9110
145304,9114
145306,9119
145308,9124
145312,9128
145312,9138
145313,9142
145316,9146
145318,9151
145320,9157
145320,9166
145320,9172
145322,9177
145325,9181
145329,9185
145331,9189
145332,9193
145335,9197
145337,9202
145338,9209
145340,9213
145341,9217
145344,9221
145346,9226
145348,9232
145348,9241
145349,9245
145352,9249
145355,9253
145355,9289
145357,9293
145358,9297
145361,9301
145363,9306
145365,9312
145365,9321
145366,9325
145369,9329
145371,9334
145371,9343
145371,9349
145371,9354
145374,9358
145374,9365
145376,9371
145378,9375
145378,9383
145378,9390
145381,9394
145385,9398
145385,9408
145386,9412
145389,9416
145391,9421
145393,9427
145395,9431
145396,9435
145398,9440
145400,9445
145400,9453
145400,9459
145401,9463
145404,9467
145407,9471
145407,9479
145407,9485
145408,9489
145409,9495
145412,9499
145412,9507
145412,9515
145413,9519
145416,9523
145419,9527
145421,9533
145423,9537
145424,9541
145425,9547
145427,9552
145428,9559
145428,9566
145429,9570
145432,9574
145434,9579
145435,9586
145437,9590
145437,9597
145438,9603
145440,9608
145444,9612
145444,9623
145444,9632
145444,9640
145444,9648
145448,9652
145448,9661
145448,9668
145449,9674
145451,9679
145451,9693
145451,9703
145451,9709
145453,9714
145456,9718
145456,9731
145456,9737
145457,9741
145460,9745
145462,9750
145466,9754
145468,9758
145469,9762
145472,9766
145472,9773
145472,9793
145474,9797
145474,9803
145477,9807
145477,9815
145478,9822
145480,9826
145481,9830
145483,9835
145484,9841
145487,9846
145489,9850
145489,9861
145489,9871
145492,9875
145496,9879
145496,9889
145497,9893
145499,9898
145500,9904
145503,9909
145505,9913
145506,9917
145508,9922
145510,9927
145512,9933
145514,9937
145515,9941
145518,9945
145521,9949
145521,9959
145521,9965
145522,9969
145525,9973
145525,9981
145528,9986
145530,9990
145531,9994
145534,9998
145537,10002
145537,10012
145537,10018
145538,10022
145540,10027
145542,10032
145542,10040
145544,10044
145544,10050
145546,10055
145548,10060
145548,10068
145550,10072
145551,10076
145554,10080
145557,10084
145557,6
145559,10
145560,14
145563,18
145566,22
145566,32
145566,38
145567,42
145569,47
145572,51
145572,60
145572,66
145573,70
145574,76
145576,81
145577,88
145578,93
145579,97
145581,102
145584,106
145588,110
145590,114
145591,118
145594,122
145594,129
145596,135
145598,139
145599,143
145602,147
145605,151
145609,155
145609,165
145609,173
145611,178
145611,187
145611,195
145612,200
145613,204
145615,209
145618,213
145620,219
145622,223
145623,227
145626,231
145629,235
145631,241
145633,245
145634,249
145637,253
145639,258
145643,262
145645,266
145646,270
145649,274
145651,279
145651,297
145651,307
145652,311
145652,320
145655,324
145655,333
145656,338
145657,342
145660,346
145660,355
145663,360
145663,371
145664,375
145666,380
145668,385
145668,399
145668,405
145669,409
145672,413
145674,418
145674,430
145674,436
145675,440
145678,444
145680,449
145684,453
145684,463
145684,473
145686,478
145689,482
145689,495
145689,501
145690,505
145692,510
145693,516
145695,522
145695,529
145695,534
145698,538
145700,543
145702,549
145702,558
145703,562
145706,566
145706,573
145709,578
145709,585
145710,589
145710,597
145713,601
145714,608
145714,618
145715,622
145717,627
145720,631
145722,637
145724,641
145725,645
145728,649
145728,656
145732,660
145732,668
145733,672
145735,677
145738,681
145738,690
145740,694
145741,698
145744,702
145746,707
145748,713
145750,717
145751,721
145753,726
145755,731
145757,737
145757,745
145758,749
145761,753
145763,758
145765,764
145765,770
145766,774
145768,779
145771,783
145775,787
145775,799
145776,803
145779,807
145782,811
145782,828
145784,832
145785,836
145788,840
145791,844
145791,854
145791,860
145792,864
145795,868
145797,873
145797,905
145797,911
145798,915
145798,922
145801,926
145802,933
145802,940
145802,945
145805,949
145807,954
145809,960
145809,969
145810,973
145813,977
145816,981
145816,994
145816,1000
145817,1004
145820,1008
145823,1012
145823,1022
145823,1028
145824,1032
145826,1037
145828,1042
145830,1048
145832,1052
145833,1056
145836,1060
145839,1064
145841,1070
145843,1074
145844,1078
145847,1082
145850,1086
145850,1094
145852,1098
145853,1102
145855,1107
145856,1113
145858,1119
145858,1126
145859,1130
145861,1135
145864,1139
145864,1148
145865,1153
145866,1157
145869,1161
145872,1165
145874,1171
145874,1183
145874,1193
145876,1198
145878,1203
145880,1209
145880,1217
145881,1221
145884,1225
145887,1229
145887,1245
145887,1253
145887,1259
145889,1264
145890,1270
145894,1274
145896,1278
145897,1282
145900,1286
145902,1291
145904,1297
145904,1303
145905,1307
145908,1311
145911,1315
145911,1323
145911,1329
145912,1333
145915,1337
145918,1341
145918,1351
145918,1357
145919,1361
145922,1365
145924,1370
145924,1382
145924,1388
145925,1392
145928,1396
145931,1400
145931,1413
145933,1417
145934,1421
145937,1425
145940,1429
145942,1435
145944,1439
145945,1443
145948,1447
145951,1451
145955,1455
145955,1476
145956,1480
145959,1484
145962,1488
145964,1494
145966,1498
145967,1502
145970,1506
145972,1511
145974,1517
145974,1523
145975,1527
145978,1531
145981,1535
145981,1545
145981,1551
145982,1555
145985,1559
145987,1564
145989,1570
145989,1579
145990,1583
145992,1588
145995,1592
145997,1598
145999,1602
146000,1606
146002,1611
146003,1617
146006,1622
146006,1631
146006,1638
146008,1643
146011,1647
146013,1653
146013,1659
146014,1663
146017,1667
146020,1671
146022,1677
146024,1681
146025,1685
146028,1689
146031,1693
146031,1703
146031,1709
146031,1715
146034,1719
146034,1727
146037,1732
146037,1740
146037,1746
146038,1752
146039,1758
146041,1764
146041,1770
146042,1774
146045,1778
146048,1782
146048,1793
146050,1797
146050,1805
146050,1812
146053,1816
146053,1826
146055,1830
146056,1834
146058,1839
146059,1845
146061,1851
146061,1859
146061,1865
146063,1870
146064,1876
146068,1880
146070,1884
146071,1888
146074,1892
146077,1896
146081,1900
146081,1910
146082,1914
146085,1918
146088,1922
146090,1928
146090,1940
146091,1944
146094,1948
146097,1952
146099,1958
146099,1964
146100,1968
146102,1973
146104,1978
146104,1986
146104,1992
146105,1996
146108,2000
146111,2004
146111,2015
146113,2019
146114,2023
146116,2028
146117,2034
146119,2040
146121,2044
146121,2053
146121,2061
146122,2067
146125,2072
146125,2079
146125,2084
146128,2088
146128,2095
146130,2101
146130,2109
146131,2113
146134,2117
146136,2122
146138,2128
146138,2134
146139,2138
146141,2143
146144,2147
146146,2153
146148,2157
146149,2161
146152,2165
146155,2169
146155,2189
146155,2197
146156,2201
146159,2205
146162,2209
146166,2213
146166,2223
146167,2227
146170,2231
146173,2235
146177,2239
146177,2249
146178,2253
146180,2258
146183,2262
146183,2271
146183,2277
146184,2281
146187,2285
146189,2290
146191,2296
146193,2300
146194,2304
146197,2308
146200,2312
146202,2318
146202,2324
146203,2328
146206,2332
146209,2336
146211,2342
146213,2346
146214,2350
146217,2354
146220,2358
146224,2362
146226,2366
146227,2370
146230,2374
146233,2378
146233,2442
146233,2465
146234,2469
146234,2476
146237,2480
146241,2484
146241,2496
146242,2500
146242,2511
146245,2515
146249,2519
146249,2529
146249,2537
146249,2544
146252,2548
146253,2555
146255,2559
146256,2563
146256,2572
146257,2578
146261,2582
146261,2591
146262,2595
146265,2599
146267,2604
146271,2608
146273,2612
146274,2616
146276,2621
146278,2626
146280,2632
146282,2636
146283,2640
146286,2644
146289,2648
146289,2666
146289,2672
146290,2676
146292,2681
146293,2687
146295,2693
146295,2701
146296,2705
146299,2709
146299,2716
146302,2721
146304,2725
146305,2729
146307,2734
146310,2738
146310,2747
146312,2751
146313,2755
146316,2759
146319,2763
146319,2778
146319,2788
146319,2794
146320,2800
146322,2805
146326,2809
146326,2819
146327,2823
146330,2827
146332,2832
146332,2846
146334,2850
146335,2854
146337,2859
146338,2865
146340,2871
146340,2877
146340,2884
146341,2890
146343,2895
146345,2901
146345,2910
146345,2917
146347,2922
146349,2927
146351,2933
146351,2939
146352,2943
146355,2947
146357,2952
146359,2958
146361,2962
146362,2966
146362,2979
146365,2983
146365,2997
146365,3007
146366,3011
146369,3015
146372,3019
146372,3039
146372,3045
146373,3049
146375,3054
146376,3060
146378,3066
146380,3070
146381,3074
146383,3079
146384,3085
146386,3091
146388,3095
146389,3099
146392,3103
146395,3107
146397,3113
146397,3123
146398,3127
146401,3131
146401,3138
146403,3144
146403,3150
146404,3154
146407,3158
146410,3162
146410,3172
146410,3178
146411,3182
146414,3186
146417,3190
146419,3196
146419,3209
146420,3213
146423,3217
146425,3222
146427,3228
146427,3236
146428,3240
146431,3244
146431,3251
146435,3255
146435,3265
146436,3269
146436,3278
146439,3282
146440,3289
146442,3293
146442,3300
146443,3306
146446,3310
146446,3318
146446,3326
146447,3330
146450,3334
146452,3339
146452,3348
146453,3353
146453,3358
146456,3362
146458,3367
146460,3373
146460,3382
146461,3386
146463,3391
146466,3395
146468,3401
146470,3405
146471,3409
146473,3414
146474,3420
146476,3426
146478,3430
146478,3438
146478,3445
146481,3449
146481,3462
146481,3469
146481,3474
146483,3479
146485,3484
146485,3492
146485,3498
146486,3502
146489,3506
146492,3510
146494,3516
146494,3529
146495,3533
146495,3541
146497,3546
146499,3552
146501,3556
146502,3560
146505,3564
146508,3568
146510,3574
146510,3586
146511,3590
146514,3594
146517,3598
146517,3608
146519,3612
146520,3616
146523,3620
146526,3624
146528,3630
146528,3638
146529,3642
146529,3650
146532,3654
146532,3663
146534,3667
146535,3671
146538,3675
146538,3682
146542,3686
146544,3690
146545,3694
146548,3698
146551,3702
146551,3710
146553,3714
146553,3720
146555,3725
146557,3730
146559,3736
146561,3740
146562,3744
146565,3748
146568,3752
146568,3762
146568,3768
146569,3772
146572,3776
146575,3780
146575,3790
146575,3796
146576,3800
146578,3805
146579,3811
146579,3819
146580,3824
146580,3829
146583,3833
146586,3837
146590,3841
146590,3853
146591,3857
146594,3861
146596,3866
146598,3872
146598,3878
146599,3882
146602,3886
146604,3891
146604,3905
146604,3911
146605,3915
146608,3919
146611,3923
146611,3940
146611,3946
146612,3950
146615,3954
146618,3958
146618,3966
146618,3972
146619,3976
146622,3980
146622,3987
146626,3991
146626,4001
146627,4005
146630,4009
146633,4013
146635,4019
146637,4023
146638,4027
146641,4031
146644,4035
146648,4039
146648,4049
146649,4053
146652,4057
146655,4061
146657,4067
146657,4073
146658,4077
146660,4082
146663,4086
146665,4092
146665,4102
146665,4108
146667,4113
146670,4117
146670,4125
146670,4138
146671,4142
146674,4146
146677,4150
146679,4156
146679,4176
146680,4180
146683,4184
146686,4188
146690,4192
146690,4204
146691,4208
146693,4213
146694,4219
146697,4224
146699,4228
146699,4237
146702,4241
146702,4252
146702,4262
146702,4273
146702,4278
146705,4282
146707,4287
146709,4293
146709,4304
146709,4312
146712,4316
146712,4326
146716,4330
146718,4334
146718,4345
146718,4355
146718,4362
146720,4368
146720,4374
146721,4378
146723,4383
146724,4389
146724,4399
146724,4405
146725,4409
146727,4414
146728,4420
146731,4425
146733,4429
146734,4433
146737,4437
146737,4444
146737,4463
146737,4469
146738,4473
146741,4477
146743,4482
146744,4489
146744,4500
146745,4504
146747,4509
146750,4513
146752,4519
146752,4525
146753,4529
146756,4533
146756,4540
146760,4544
146762,4548
146763,4552
146766,4556
146769,4560
146769,4579
146769,4585
146770,4589
146772,4594
146775,4598
146777,4604
146777,4615
146777,4621
146779,4626
146781,4631
146783,4637
146785,4641
146786,4645
146789,4649
146792,4653
146794,4659
146796,4663
146797,4667
146799,4672
146802,4676
146802,4685
146802,4693
146802,4698
146805,4702
146805,4709
146806,4716
146806,4722
146807,4726
146809,4731
146810,4737
146812,4743
146812,4751
146813,4755
146815,4760
146818,4764
146818,4773
146818,4781
146819,4785
146822,4789
146824,4794
146825,4801
146826,4806
146827,4810
146830,4814
146832,4819
146833,4826
146833,4837
146834,4841
146836,4846
146839,4850
146839,4859
146840,4864
146841,4868
146844,4872
146846,4877
146848,4883
146848,4889
146849,4893
146852,4897
146854,4902
146858,4906
146858,4916
146859,4920
146862,4924
146865,4928
146867,4934
146867,4940
146868,4944
146871,4948
146874,4952
146874,4971
146874,4977
146875,4981
146878,4985
146880,4990
146882,4996
146882,5004
146882,5010
146884,5015
146886,5020
146888,5026
146888,5034
146889,5038
146892,5042
146895,5046
146895,5062
146897,5066
146898,5070
146900,5075
146903,5079
146903,5087
146903,5093
146904,5097
146907,5101
146909,5106
146909,5116
146909,5122
146910,5126
146913,5130
146916,5134
146918,5140
146918,5153
146919,5157
146922,5161
146924,5166
146924,5183
146924,5189
146925,5193
146928,5197
146928,5208
146928,5218
146929,5223
146930,5227
146933,5231
146935,5236
146939,5240
146939,5250
146940,5254
146943,5258
146945,5263
146947,5269
146947,5280
146948,5284
146951,5288
146954,5292
146956,5298
146958,5302
146958,5310
146958,5317
146961,5321
146961,5329
146961,5336
146962,5340
146965,5344
146967,5349
146967,5360
146967,5366
146968,5370
146971,5374
146971,5381
146971,5392
146973,5396
146973,5402
146976,5406
146976,5414
146977,5421
146977,5429
146978,5433
146981,5437
146984,5441
146988,5445
146990,5449
146990,5461
146993,5465
146996,5469
146996,5477
146996,5494
146997,5498
147000,5502
147000,5509
147003,5514
147003,5523
147004,5527
147004,5535
147007,5539
147011,5543
147011,5553
147012,5557
147015,5561
147015,5568
147017,5574
147017,5581
147017,5586
147020,5590
147020,5597
147020,5608
147022,5612
147023,5616
147025,5621
147027,5626
147027,5634
147027,5640
147028,5644
147031,5648
147031,5655
147033,5661
147035,5665
147035,5673
147035,5680
147038,5684
147039,5691
147039,5698
147040,5702
147042,5707
147045,5711
147045,5720
147045,5726
147046,5730
147048,5735
147049,5741
147051,5747
147051,5753
147052,5757
147055,5761
147057,5766
147057,5775
147059,5779
147060,5783
147062,5788
147065,5792
147067,5798
147067,5809
147068,5813
147070,5818
147072,5823
147072,5839
147074,5843
147075,5847
147078,5851
147081,5855
147085,5859
147087,5863
147087,5875
147089,5880
